agency_name,agency_name_secondary,agency_address,agency_phone,agency_website,agency_wheelchair_access,available_beds,intake_open_appointments,populations_served,languages_spoken,last_updated,service_OP,service_IOP,service_RS,service_A_WM,service_R_WM,service_I_WM,service_OTP,service_Male,service_Female,service_Adult,service_TAY,service_Youth,service_MAT,service_Co_Occurring,service_LGBTQIA,service_Veterans,service_Homeless,service_Criminal_Justice,service_Perinatal,service_Parent_Guardian,agency_hours_sunday_open,agency_hours_sunday_close,intake_hours_sunday_open,intake_hours_sunday_close,agency_hours_monday_open,agency_hours_monday_close,intake_hours_monday_open,intake_hours_monday_close,agency_hours_tuesday_open,agency_hours_tuesday_close,intake_hours_tuesday_open,intake_hours_tuesday_close,agency_hours_wednesday_open,agency_hours_wednesday_close,intake_hours_wednesday_open,intake_hours_wednesday_close,agency_hours_thursday_open,agency_hours_thursday_close,intake_hours_thursday_open,intake_hours_thursday_close,agency_hours_friday_open,agency_hours_friday_close,intake_hours_friday_open,intake_hours_friday_close,agency_hours_saturday_open,agency_hours_saturday_close,intake_hours_saturday_open,intake_hours_saturday_close,latitude,longitude
"TARZANA TREATMENT CENTERS, INC.",,"2101 Magnolia Avenue,Long Beach, CA 90806",(800) 996-1051,https://www.tarzanatc.org,Yes,RS(3.1)Adult - M: 0Adult - F: 0RS(3.3)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 1Adult - F: 1R-WMAdult - M: 0Adult - F: 0,,Adult; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,ArmenianEnglishSpanish,Last Updated: 11/26/2025 8:57:57 AM,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Closed,Closed,,,08:30,18:00,,,08:30,19:00,,,08:30,18:00,,,08:30,19:00,,,08:30,18:00,,,08:00,14:00,,,33.795573,-118.1984023
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,,,(562) 676-4259,http://www.lacada.com/,No,RBHAdult - M: 3,,,English,Last Updated: 11/26/2025 9:07:12 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
"DIVINE HEALTHCARE SERVICES, INC.",Recovery Bridge Housing,,(310) 672-3820,https://www.divinehealthcareservices.org,No,RBHAdult - M: 3,,,EnglishSpanish,Last Updated: 11/26/2025 9:15:26 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9617489,-118.36187
"BEHAVIORAL HEALTH SERVICES, INC.",Wilmington Community Recovery Center,"1318 North Avalon Boulevard, Suite A,Wilmington, CA 90744",(310) 549-2710,http://bhs-inc.org/,No,,,Adult; Youth,EnglishSpanish,Last Updated: 11/26/2025 6:59:42 AM,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Closed,Closed,,,09:00,18:00,,,09:00,21:00,,,09:00,18:00,,,09:00,21:00,,,08:00,21:00,,,Closed,Closed,,,33.7893789,-118.2630683
"BIENESTAR HUMAN SERVICES, INC",,"8134 Van Nuys Boulevard, Suite 200,Panorama City, CA 91402",(818) 908-3820,https://www.bienestar.org,No,,,Adult; L; G; B; T; Q; I; A,EnglishSpanish,Last Updated: 7/30/2024 2:11:29 PM,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Closed,Closed,,,10:00,21:00,,,10:00,19:00,,,10:00,19:00,,,10:00,21:00,,,10:00,21:00,,,09:00,18:00,,,34.218616,-118.4486703
"DIVINE HEALTHCARE SERVICES, INC.",Recovery Bridge Housing,,(310) 672-3820,https://www.divinehealthcareservices.org,No,RBHAdult - M: 1,,,EnglishSpanish,Last Updated: 11/26/2025 9:15:26 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9617489,-118.36187
"BEHAVIORAL HEALTH SERVICES, INC.",,"514 West Pacific Coast Highway,Long Beach, CA 90806",(562) 432-0713,http://bhs-inc.org/,Yes,,,Adult,EnglishSpanish,Last Updated: 11/24/2025 7:57:00 AM,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Closed,Closed,,,09:00,18:00,,,09:00,21:00,,,09:00,18:00,,,09:00,18:00,,,08:00,17:00,,,08:00,17:00,,,33.7690164,-118.191604
"BEHAVIORAL HEALTH SERVICES, INC.",Redgate,"1775 Chestnut Avenue,Long Beach, CA 90813",(562) 599-8444,http://bhs-inc.org/,Yes,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0R-WMAdult - M: 0Adult - F: 0I-WMAdult - M: 0Adult - F: 0,,Adult; M; A; T; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Criminal; Justice,English,Last Updated: 11/26/2025 5:07:44 AM,True,False,True,False,True,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7893484,-118.1964545
"AEGIS TREATMENT CENTERS, LLC",,"14240 Imperial Highway,La Mirada, CA 90638",(562) 946-1587,http://www.aegistreatmentcenters.com/,No,,,M; A; T; Perinatal; Homeless,EnglishSpanish,Last Updated: 11/26/2025 8:50:40 AM,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,Closed,Closed,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,06:00,10:00,,,33.9169524,-118.0281356
"PHOENIX HOUSES OF LOS ANGELES, INC.",Lake View Terrace,"11600 Eldridge Avenue,Lake View Terrace, CA 91342",(818) 686-3100,https://phoenixhouseca.org/,Yes,,,Youth; Perinatal; Co-; Occurring; Mental; Health; Capabilities,EnglishSpanish,Last Updated: 11/26/2025 8:27:14 AM,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Closed,Closed,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,Closed,Closed,,,34.2763908,-118.3611912
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,https://www.tarzanatc.org,No,RBHAdult - F: 2,,,English,Last Updated: 11/26/2025 9:03:07 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"DIVINE HEALTHCARE SERVICES, INC.",Recovery Bridge Housing (RBH),,(310) 672-3820,https://www.divinehealthcareservices.org,No,RBHAdult - F: 0,,,EnglishSpanish,Last Updated: 11/26/2025 9:15:26 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9617489,-118.36187
"AEGIS TREATMENT CENTERS, LLC",,"909 North Avalon Boulevard,Wilmington, CA 90744",(310) 513-0626,http://www.aegistreatmentcenters.com/,Yes,,,M; A; T,English,Last Updated: 9/18/2024 7:39:08 AM,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,06:00,10:00,,,05:00,18:30,,,05:00,18:30,,,05:00,18:30,,,05:00,18:30,,,05:00,18:30,,,06:00,10:00,,,33.7814522,-118.2626421
"BEHAVIORAL HEALTH SERVICES, INC.",People in Progress,,(562) 599-8444,http://bhs-inc.org/,No,RBHAdult - M: 0Adult - F: 0,,,English,Last Updated: 11/26/2025 5:07:44 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0188584,-118.2042581
"DIVINE HEALTHCARE SERVICES, INC.",Recovery Bridge Housing (RBH),,(310) 672-3820,https://www.divinehealthcareservices.org,No,RBHAdult - M: 0,,,EnglishSpanish,Last Updated: 11/26/2025 9:15:26 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9617489,-118.36187
DIDI HIRSCH PSYCHIATRIC SERVICE,Via Avanta,,(818) 897-2609,https://didihirsch.org/,Yes,RS(3.1)Adult - F: 1RS(3.3)Adult - F: 2RS(3.5)Adult - F: 2R-WMAdult - F: 2,,Adult; M; A; T; Parent/; Guardian (; Female) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 6:43:38 AM,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,Closed,Closed,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,09:00,17:00,,,Closed,Closed,,,34.1426882,-118.2303832
EL PROYECTO DEL BARRIO,,"9140 Van Nuys Boulevard, #211,Panorama City, CA 91402",(818) 895-2206,https://www.elproyecto.us,Yes,,,Adult; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; L; G; B; T; Q; I; A,EnglishSpanish,Last Updated: 11/26/2025 8:24:52 AM,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,34.236216,-118.45015
"HARBOR AREA HIGH GAIN PROGRAM, INC.",,"315-A East 11th Street,Long Beach, CA 90813",(562) 436-9801,,No,,,,EnglishSpanish,Last Updated: 6/30/2017 8:47:13 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.780838,-118.1826007
AMERICAN HEALTH SERVICES LLC,,"21505 Norwalk Boulevard,Hawaiian Gardens, CA 90716",(562) 916-7581,http://www.americanhealthservices.org,Yes,,,Adult; M; A; T,EnglishSpanish,Last Updated: 11/24/2025 8:03:37 AM,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,08:30,09:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,08:30,09:30,,,33.8340369,-118.0720888
ABC TRAFFIC SAFETY PROGRAM,,"12100 Carson Street, E,Hawaiian Gardens, CA 90716",(562) 421-4949,,No,,,,EnglishSpanish,Last Updated: 6/30/2017 8:24:08 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8284787,-118.074313
"HELPLINE YOUTH COUNSELING, INC.",,"920 Atlantic Avenue, Suites 101 & 102,Long Beach, CA 90813",(562) 380-0261,https://hycinc.org,Yes,,,Youth; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Co-; Occurring; Mental; Health; Capabilities; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 8:23:22 AM,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,16:30,,,33.7690164,-118.191604
WESTERN PACIFIC MED-CORP,,"9462 Van Nuys Boulevard,Panorama City, CA 91402",(818) 891-8555,www.westpacmed.com,Yes,,,Adult; M; A; T,EnglishSpanishTagalog,Last Updated: 11/26/2025 4:55:52 AM,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,06:00,21:30,,,06:00,14:30,,,06:00,14:30,,,06:00,14:30,,,06:00,14:30,,,06:00,14:30,,,06:00,21:30,,,34.2123254,-118.4488534
"TRANSCULTURAL HEALTH DEVELOPMENT, INC.",Coastal Recovery Center,"117 East Harry Bridges Boulevard,Wilmington, CA 90744",(310) 549-8383,https://acadiahealthcare.com,Yes,,,Adult; M; A; T; Co-; Occurring; Mental; Health; Capabilities; Homeless,EnglishSpanish,Last Updated: 10/24/2025 10:09:27 AM,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,06:00,09:00,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,05:00,13:30,,,06:00,09:00,,,33.771373,-118.2614436
"BEHAVIORAL HEALTH SERVICES, INC.",,"615 Elm Avenue,Long Beach, CA 90802",(562) 435-7350,http://bhs-inc.org/,Yes,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 4,,Women; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Criminal; Justice,English,Last Updated: 11/26/2025 10:48:00 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,Closed,Closed,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,10:00,16:00,,,Closed,Closed,,,33.7744559,-118.1877684
"BEHAVIORAL HEALTH SERVICES, INC.",Flossie Lewis,"341 and 351 East 6th Street,Long Beach, CA 90802",(562) 435-7350,http://bhs-inc.org/,Yes,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,Adult; Parent/; Guardian (; Female) with; Children; Perinatal; Criminal; Justice,English,Last Updated: 11/26/2025 10:48:00 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7707411,-118.18947
ALCOHOL EDUCATION AND RECOVERY CENTER,,"1355 South Redondo Avenue, 2,Long Beach, CA 90804",(562) 986-5046,,No,,,,EnglishSpanish,Last Updated: 6/30/2017 8:57:44 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7690164,-118.191604
SAFE REFUGE,,"728 1/2 Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Perinatal; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7789771,-118.1556867
PENNY LANE CENTERS,,"15305 Rayen Street,North Hills, CA 91343",(818) 430-4445,https://www.pennylane.org,Yes,,,Adult; Youth; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Homeless; Criminal; Justice; Sexually-; Exploited,EnglishSpanish,Last Updated: 11/21/2025 8:30:23 AM,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,Closed,Closed,,,08:00,20:00,,,08:00,21:00,,,08:00,20:00,,,08:00,21:00,,,08:00,18:00,,,09:00,17:00,,,34.2319714,-118.4657866
SAFE REFUGE,,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - F: 0,,Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - M: 0Adult - F: 0,,Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Physically; Disabled; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - M: 0Adult - F: 0,,Physically; Disabled; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
"DIVINE HEALTHCARE SERVICES, INC.",Recovery Bridge Housing (RBH),,(310) 672-3820,https://www.divinehealthcareservices.org,No,RBHAdult - M: 0,,,EnglishSpanish,Last Updated: 11/26/2025 9:15:26 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9617489,-118.36187
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,,,(562) 665-7488,http://www.lacada.com/,No,RBHAdult - M: 0,,,English,Last Updated: 11/26/2025 9:07:12 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
SAFE REFUGE,,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - M: 0,,Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - M: 0,,Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - M: 0,,Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,Safe Refuge,,(562) 987-5722,https://www.asaferefuge.org,No,RBHAdult - M: 0,,Veterans; Homeless,EnglishSpanish,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7789771,-118.1556867
SAFE REFUGE,,"1046 Redondo Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,Yes,,,Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Physically; Disabled; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,Closed,Closed,,,07:00,22:00,,,07:00,22:00,,,07:00,22:00,,,07:00,22:00,,,07:00,22:00,,,12:00,17:30,,,33.7798258,-118.1523116
SAFE REFUGE,,"3125 East 7th Street,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,Yes,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Physically; Disabled; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,Closed,Closed,,,07:00,22:00,,,07:00,22:00,,,07:00,22:00,,,07:00,22:00,,,07:00,22:00,,,09:00,17:30,,,33.7754197,-118.1553255
SAFE REFUGE,,"728-A Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7789771,-118.1556867
SAFE REFUGE,,"728 Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7759064,-118.1555661
SAFE REFUGE,,"718 Freeman Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Veterans; Homeless,EnglishSpanish,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7757466,-118.1555664
SAFE REFUGE,,"727 Obispo Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,Yes,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,Physically; Disabled; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7758781,-118.1546812
SAFE REFUGE,,"729 Obispo Avenue,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,Adult,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.77591,-118.1546811
SAFE REFUGE,,"3111 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Veterans; Homeless,EnglishSpanish,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,Closed,Closed,,,07:00,17:00,,,07:00,17:00,,,07:00,17:00,,,07:00,17:00,,,07:00,17:00,,,Closed,Closed,,,33.7690164,-118.191604
SAFE REFUGE,,"719 Obispo Avenue, Apts. 1-10,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,No,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7690164,-118.191604
SAFE REFUGE,,"3115 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,Yes,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Adult,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7690164,-118.191604
SAFE REFUGE,,"3113 East Seventh Street,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,Yes,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Physically; Disabled; Veterans; Homeless,American Sign LanguageEnglish,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,Closed,Closed,,,07:00,17:00,,,07:00,17:00,,,07:00,17:00,,,07:00,17:00,,,07:00,17:00,,,09:00,17:30,,,33.7690164,-118.191604
SAFE REFUGE,,"3131 East 7th Street, Apt.1, 3, 4, 5, 6,Long Beach, CA 90804",(562) 987-5722,https://www.asaferefuge.org,Yes,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0,,Physically; Disabled; Veterans; Homeless,English,Last Updated: 11/26/2025 7:11:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,Closed,Closed,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,08:00,17:00,,,Closed,Closed,,,33.7754199,-118.1552774
